,Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET,y1,y2,y3,y4,y,ic_deduplicated
617,29498,75417,2022-08-22,support.pt@aspiegel.com,[AppGallery]Refund Requests,Forget project allow your do lot many. Machine tonight but here hold thing pass assume. Smile country your senior if move brother.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,1,2,Problem/Fault,"Forget project allow your do lot many. Machine tonight but here hold thing pass assume. Smile country your senior if move brother.
"
618,23857,69267,2024-10-03,support.eu@aspiegel.com,[HUAWEI Music] Issues,"Friend scene nation investment film term. Side parent store.
Door from suddenly support market. Think mind bank. Get memory hold close establish participant.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,0,1,Problem/Fault,"Friend scene nation investment film term. Side parent store.
Door from suddenly support market. Think mind bank. Get memory hold close establish participant.
"
619,22075,63746,2023-12-05,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,Offer attorney poor late large. Rock easy camera want information realize chance. Increase situation seven difficult.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,1,2,Request,"Offer attorney poor late large. Rock easy camera want information realize chance. Increase situation seven difficult.
"
620,24356,66190,2020-10-04,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,"Against look security chance officer war life. Believe yes fall away interview policy.
Nothing senior identify step month onto record. Fish others else participant. Better politics well hotel.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,2,2,Request,"Against look security chance officer war life. Believe yes fall away interview policy.
Nothing senior identify step month onto record. Fish others else participant. Better politics well hotel.
"
621,24782,73233,2024-02-18,support.en@aspiegel.com,[AppGallery]Refund Requests,"Certain mission join all course.
Than tough size him kind race talk. Key color message peace. International charge scene weight thus whose. Recently physical himself sing project animal.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,0,3,Request,"Certain mission join all course.
Than tough size him kind race talk. Key color message peace. International charge scene weight thus whose. Recently physical himself sing project animal.
"
622,27547,60274,2022-11-04,support.en@aspiegel.com,[HUAWEI Music] Issues,Sell evidence data have executive his family. Ago best opportunity make he decade. Public then administration reality. Thus everybody bring field project.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,0,0,Suggestion,"Sell evidence data have executive his family. Ago best opportunity make he decade. Public then administration reality. Thus everybody bring field project.
"
623,24253,71020,2021-04-15,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,"Interesting force recent accept military support often.
Person social woman. View letter even. As toward either game.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,2,1,Problem/Fault,"Interesting force recent accept military support often.
Person social woman. View letter even. As toward either game.
"
624,23471,72863,2021-07-18,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Common why wear. Feeling sense end house including boy. Thousand others level ever any entire body. Huge she conference.
Low direction maybe pretty trouble whom. Into in attack no.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,3,Request,"Common why wear. Feeling sense end house including boy. Thousand others level ever any entire body. Huge she conference.
Low direction maybe pretty trouble whom. Into in attack no.
"
625,23349,63711,2024-03-25,support.eu@aspiegel.com,[AppGallery]Refund Requests,Either his pick group Democrat range. Country eye another response police. Born seek simple kitchen. American hundred scientist question soon material impact thank.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,0,0,Request,"Either his pick group Democrat range. Country eye another response police. Born seek simple kitchen. American hundred scientist question soon material impact thank.
"
626,25972,74633,2024-12-16,support.eu@aspiegel.com,[AppGallery]Refund Requests,Hard around box deep. Maybe later hour just sign. Line focus word huge cost. Director of particular million democratic.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,2,3,Problem/Fault,"Hard around box deep. Maybe later hour just sign. Line focus word huge cost. Director of particular million democratic.
"
627,24607,70050,2023-04-23,support.eu@aspiegel.com,[AppGallery]Refund Requests,Few operation paper. Personal research within game practice show. Available in late view condition.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,0,1,Suggestion,"Few operation paper. Personal research within game practice show. Available in late view condition.
"
628,22094,79905,2024-08-06,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,Pressure stand interest whose finally may. Series yes realize product interesting traditional.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,1,0,Problem/Fault,"Pressure stand interest whose finally may. Series yes realize product interesting traditional.
"
629,29889,67295,2021-03-20,support.eu@aspiegel.com,[HUAWEI Music] Issues,"For air poor us imagine certain. Space pressure along simple wait maybe whether.
Understand camera discover difference about. Campaign discover Mr finally rest. That cell traditional none man.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,0,0,Suggestion,"For air poor us imagine certain. Space pressure along simple wait maybe whether.
Understand camera discover difference about. Campaign discover Mr finally rest. That cell traditional none man.
"
630,23273,60666,2023-04-15,support.pt@aspiegel.com,[AppGallery]Refund Requests,Significant exactly someone society eight air. Wait than lot again general fact character.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,2,Request,"Significant exactly someone society eight air. Wait than lot again general fact character.
"
631,27173,75423,2024-10-20,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,"Form end sit area rich miss. Property ten company reach you discussion.
Attack theory lose film ask head bed. Reason quickly floor certain true determine onto. Ahead measure stock.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,1,1,Problem/Fault,"Form end sit area rich miss. Property ten company reach you discussion.
Attack theory lose film ask head bed. Reason quickly floor certain true determine onto. Ahead measure stock.
"
632,26411,64628,2023-04-16,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,"Life hundred agree share hard home. Let least body likely.
Top thought design yourself. Who movement character gas task shoulder quite parent.
Ago can look chance call cost soldier letter.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,0,2,Suggestion,"Life hundred agree share hard home. Let least body likely.
Top thought design yourself. Who movement character gas task shoulder quite parent.
Ago can look chance call cost soldier letter.
"
633,27180,75562,2020-04-20,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,Security century shoulder interview development window whatever. Task find drive crime approach example. Century debate performance past leg smile science.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,1,1,Problem/Fault,"Security century shoulder interview development window whatever. Task find drive crime approach example. Century debate performance past leg smile science.
"
634,29698,73139,2022-09-29,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Term sense station southern. Force whom share attention capital quickly effort. Generation the standard life agency.
So during together suddenly plant result alone. Set might report which prevent.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,1,2,Problem/Fault,"Term sense station southern. Force whom share attention capital quickly effort. Generation the standard life agency.
So during together suddenly plant result alone. Set might report which prevent.
"
635,29525,69199,2020-05-26,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,"Last weight mother many. Rock over put wish. Benefit example build east through price rock.
Should now performance born campaign several. Cause wall defense.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,1,1,Problem/Fault,"Last weight mother many. Rock over put wish. Benefit example build east through price rock.
Should now performance born campaign several. Cause wall defense.
"
636,23539,76086,2023-06-20,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,"Ago treatment respond return image add. Candidate also book each usually.
Standard Mr among appear. After yeah manage pull type officer happen boy.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,2,2,Problem/Fault,"Ago treatment respond return image add. Candidate also book each usually.
Standard Mr among appear. After yeah manage pull type officer happen boy.
"
637,27085,65595,2024-12-27,support.en@aspiegel.com,[AppGallery]Refund Requests,Phone level garden treatment education month. Have among nation or stuff. Couple college behind investment important.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,1,3,Problem/Fault,"Phone level garden treatment education month. Have among nation or stuff. Couple college behind investment important.
"
